2017.08.02,09:25,1.18274,1.18284,1.18254,1.18261
2017.08.02,09:35,1.18271,1.18287,1.18251,1.18287
2017.08.02,09:45,1.18308,1.18338,1.18297,1.18297
2017.08.02,09:55,1.18284,1.1831,1.18284,1.18307
2017.08.02,10:05,1.18347,1.18361,1.18322,1.18324
2017.08.02,10:15,1.18479,1.18566,1.18477,1.18504
2017.08.02,10:25,1.18468,1.18501,1.18463,1.18484
2017.08.02,10:35,1.18574,1.18574,1.18497,1.18499
2017.08.02,10:45,1.18527,1.18527,1.18495,1.18499
2017.08.02,10:55,1.18478,1.18537,1.18454,1.18531
2017.08.02,11:05,1.18597,1.18626,1.18587,1.18619
2017.08.02,11:15,1.18601,1.18621,1.18585,1.186
2017.08.02,11:25,1.18601,1.18641,1.18594,1.18635
2017.08.02,11:35,1.18632,1.18638,1.18594,1.1861
2017.08.02,11:45,1.18575,1.18582,1.18563,1.18579
2017.08.02,11:55,1.18572,1.18624,1.18572,1.18617
2017.08.02,12:05,1.18635,1.18677,1.18623,1.18673
2017.08.02,12:15,1.18669,1.18687,1.18659,1.18659
2017.08.02,12:25,1.18651,1.18664,1.18634,1.18635
2017.08.02,12:35,1.18652,1.18671,1.18652,1.18667
2017.08.02,12:45,1.18656,1.18674,1.18652,1.18673
2017.08.02,12:55,1.18672,1.18673,1.18653,1.18655
2017.08.02,13:05,1.18779,1.18833,1.18765,1.18799
2017.08.02,13:15,1.18962,1.18979,1.18947,1.18956
2017.08.02,13:25,1.18937,1.18953,1.18921,1.18926
2017.08.02,13:35,1.18867,1.18883,1.18826,1.18844
2017.08.02,13:45,1.18843,1.18844,1.18812,1.18823
2017.08.02,13:55,1.18799,1.18816,1.18795,1.18808
2017.08.02,14:05,1.18797,1.18797,1.18756,1.18756
2017.08.02,14:15,1.18732,1.18742,1.18723,1.18726
2017.08.02,14:25,1.18757,1.1876,1.18738,1.18741
2017.08.02,14:35,1.18669,1.18674,1.18607,1.18615
2017.08.02,14:45,1.18621,1.18622,1.18597,1.18604
2017.08.02,14:55,1.18592,1.18603,1.18578,1.18581
2017.08.02,15:05,1.18583,1.18594,1.18579,1.18589
2017.08.02,15:15,1.18538,1.18548,1.18527,1.18527
2017.08.02,15:25,1.18561,1.1857,1.18553,1.18561
2017.08.02,15:35,1.18521,1.1855,1.18521,1.1855
2017.08.02,15:45,1.18569,1.18569,1.18529,1.1854
2017.08.02,15:55,1.18503,1.18511,1.185,1.18511
2017.08.02,16:05,1.1854,1.1855,1.18536,1.18546
2017.08.02,16:15,1.18554,1.18565,1.18549,1.18565
2017.08.02,16:25,1.18564,1.18564,1.18547,1.18556
2017.08.02,16:35,1.18547,1.18561,1.18547,1.1855
2017.08.02,16:45,1.18574,1.18574,1.18544,1.1855
2017.08.02,16:55,1.18541,1.18557,1.18541,1.18556
2017.08.02,17:05,1.18548,1.18555,1.18548,1.18554
2017.08.02,17:15,1.18559,1.18567,1.1853,1.18567
2017.08.02,17:25,1.18554,1.18564,1.18554,1.18557
2017.08.02,17:35,1.18565,1.18565,1.18561,1.18561
2017.08.02,17:45,1.18557,1.18577,1.18531,1.18555
2017.08.02,17:55,1.18575,1.18578,1.18555,1.18556
2017.08.02,18:05,1.18524,1.18537,1.185,1.18513
2017.08.02,18:15,1.18534,1.18543,1.18533,1.18542
2017.08.02,18:25,1.1852,1.1858,1.18519,1.18571
2017.08.02,18:35,1.18515,1.18532,1.18506,1.18513
2017.08.02,18:45,1.1852,1.18521,1.18515,1.18518
2017.08.02,18:55,1.18527,1.18527,1.18508,1.18512
2017.08.02,19:05,1.18487,1.18502,1.18486,1.18502
2017.08.02,19:15,1.18486,1.18489,1.18456,1.18466
2017.08.02,19:25,1.18488,1.1849,1.18488,1.1849
2017.08.02,19:35,1.18505,1.18517,1.185,1.18501
2017.08.02,19:45,1.18489,1.18502,1.18481,1.18502
2017.08.02,19:55,1.18502,1.18511,1.18501,1.18507
2017.08.02,20:05,1.18471,1.18491,1.1847,1.18479
2017.08.02,20:15,1.18511,1.18511,1.18474,1.18487
2017.08.02,20:25,1.18464,1.18465,1.18451,1.18454
2017.08.02,20:35,1.18458,1.18472,1.18452,1.18456
2017.08.02,20:45,1.18432,1.18436,1.18418,1.1842
2017.08.02,20:55,1.18411,1.18416,1.18378,1.18386
2017.08.02,21:05,1.1841,1.18441,1.18405,1.18434
2017.08.02,21:15,1.18451,1.1847,1.18451,1.18452
2017.08.02,21:25,1.18458,1.18463,1.18456,1.18462
2017.08.02,21:35,1.18438,1.18447,1.18401,1.18401
